idEvento,idLocal,inicio,cep,descricao
836858293081340,362894813759323,2016-09-08T21:00:00-0300,31560-300,Lista Encerrada às 18:13 ******************************************************************************************************************************************************************************************************************************************************#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. A noite contará com a presença de convidados ilustres vindos diretamente do mundo de Star Wars. Venha se divertir e tirar selfies com personagens de outros planetas.Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do NOVO OPEN BAR com Caipirinha caipvodka Brahma e H2OH. (Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 MascAbertura com super DJ e VJ Yeger trazendo um show com canções e videoclipes que marcaram os anos 70 80 e 90. Logo após: Show com: Banda Retrô BH - Rock Nacional das antigas ******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 08/09 às 18hs. #Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1255249691152576,362894813759323,2016-09-01T21:00:00-0300,31560-300,Lista Encerrada às 18:25 **********************************************************************************************************************************************************************#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do NOVO OPEN BAR com Caipirinha caipvodka Brahma e H2OH. (Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 MascAbertura com super DJ e VJ  Yeger trazendo um show com canções e videoclipes que marcaram os anos 70 80 e 90. Logo após:  Show com: Banda Retrô BH - Rock Nacional das antigas ******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 01/09 às 18hs. #Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1108342325898603,362894813759323,2016-08-25T21:00:00-0300,31560-300,*************************************************************************************Lista Encerrada às 18:16#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do NOVO OPEN BAR com Caipirinha caipvodka Brahma e H2OH. (Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 MascShow com: Dona Odeteh ******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 25/08 às 18hs. #Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
103018280149867,362894813759323,2016-08-18T21:00:00-0300,31560-300,Lista Encerrada Às 18:18 ****************************************************************************************************************************************#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do NOVO OPEN BAR com Caipirinha caipvodka Brahma e H2OH. (Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 MascShow com: Banda MAIS 80 ******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 18/08 às 18hs. #Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1188591077850326,362894813759323,2016-08-11T21:00:00-0300,31560-300,Lista encerrada às 18:13 ......................................................................... #GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do NOVO OPEN BAR com Caipirinha caipvodka Brahma e H2OH. (Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 MascShow com: Banda MAIS 80******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 11/08 às 18hs. #Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1072263919530236,362894813759323,2016-08-04T21:00:00-0300,31560-300,#listaencerrada às 18:06#listaencerrada#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 04/08 às 18hs. #Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1740112346250986,362894813759323,2016-07-28T21:00:00-0300,31560-300,#listaencerrada#listaencerrada#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 28/07 as 18hs.#Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1416534478363418,362894813759323,2016-07-21T21:00:00-0300,31560-300,#listaencerrada#listaencerrada#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 21/07 as 18hs.#Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hs Agora com show começando mais cedo às 23h.Deixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1621743701469267,362894813759323,2016-07-07T21:00:00-0300,31560-300,#ENCERRADALISTAVIPShow com Retrô BH + surpresas durante a noite.07/07 - 21hs#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 07/07 as 18hs.#Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hsDeixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
533788786823315,362894813759323,2016-06-30T21:00:00-0300,31560-300,#LISTAEncerradaQuinta Pra Mais de 30 - Especial #LISTAENCERRADAShow com Dona Odeteh banda do vocalista Rodrigo Rodrigues do programa Grafit na 98FM + surpresas durante a noite.30/06 - 21hs#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 30/06 as 18hs.#Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hsDeixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
147273735681417,362894813759323,2016-06-23T21:00:00-0300,31560-300,Quinta Pra Mais de 30 #listaencerrada#listaencerradaShow com Dona Odeteh banda do vocalista Rodrigo Rodrigues do programa Grafit na 98FM + surpresas durante a noite.23/06 - 21hs#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 23/06 as 18hs.#Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promoções-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hsDeixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
254516558237670,362894813759323,2016-06-16T21:00:00-0300,31560-300,#LISTAENCERRADA#LISTAENCERRADAQuinta Pra Mais de 30 - ConvidaShow com Dona Odeteh banda do vocalista Rodrigo Rodrigues do programa Grafit na 98FM + surpresas durante a noite.Convidado EspecialMarcus Vocalista Retrô BH16/06 - 21hs#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 16/06 as 18hs.#Comemore seu aniversário ao som do rock n roll aqui no Rota 85 e ganhe uma grana pra gastar como quiser. Consulte aqui: https://business.facebook.com/notes/rota-85-pub/promo%C3%A7%C3%B5es-para-aniversariantes-rota-85-pub/972558502792948Abertura 21hsDeixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1711286092474914,362894813759323,2016-06-09T21:00:00-0300,31560-300,#Lista encerrada#ListaencerradaQuinta Pra Mais de 30.Pipoca Algodão Doce e Quentão serão distribuidos durante a noite.Show com Dona Odeteh banda do vocalista Rodrigo Rodrigues do programa Grafit na 98FM + surpresas durante a noite.09/06 - 21hs#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 09/06 as 18hs.#Condições especias para Aniversariantes(Consulte na nossa página no Facebook em Notas - Promoções para aniversariantes)Abertura 21hsDeixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos através desse evento espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
239508376426824,362894813759323,2016-06-02T21:00:00-0300,31560-300,#LISTA ENCERRADA AS 18H05#LISTA ENCERRADAShow com Dona Odeteh banda do vocalista Rodrigo Rodrigues do programa Grafit na 98FM + surpresas durante a noite.02/06 - 21hs#GenteBonitaeMadura #RockClasseA #VemProRota85PubUma noite feita pra você que curtiu adoidado os anos 70 80 e 90. Venha reviver os momentos mágicos da época de ouro do Rock e do Pop nacional e internacional. Gente bonita e madura pra bater papo tomar uma cerveja bem gelada e se divertir muito no ambiente top do Rota 85 Pub. Com nome na lista amiga e entrando até as 23hs mulheres pagam somente R$ 500 na entrada e participam de Uma hora e Meia do Open Bar com Skol Senses Brahma e vodka Orloff.(Open Bar das 21hs as 22:30)Homens com nome na lista entrando até as 23hs R$ 1000Sem nome na lista R$ 10 Fem R$ 15 Masc******Nomes válidos somente os publicados no mural do evento. Encerraremos a lista dia 02/06 as 18hs.#Condições especias para Aniversariantes(Consulte na nossa página no Facebook em Notas - Promoções para aniversariantes)Abertura 21hsDeixe aqui seu nome e sobrenome para a lista amiga#Convide seus amigos espalhe essa idéia.Info e reservascontato@rota85.com.brWats - 98409.27933491.3850 (Deixe seu recado que nós retornamos pra você)Av Guarapari 85 Sta Amélia
1940185079531349,698263550194334,2017-10-14T22:00:00-0300,31510000,⭐️ TROPA DA LOST ⭐️Dia 14 de outubro 22 horas !!  Trio Dos J( MC JUNIO & MC JF )DJ JOÃO DA INESTANDJ ANDERSON DO PARAÍSO DJ MATEUS BKDJ LUIZ SILVADJ BIELDJ FELIPE ARAÚJODJ BOKA    🍷 OPEN BAR 🍷INGRESSOS 1º lote 🚹30$ 🚺10$Informações : 992383946Classificação 16 anos !!Local : Bar Nacional
805614296283681,698263550194334,2017-09-16T22:00:00-0300,31510000,FESTA DO PRAZER VEM NA SUA 2º EDIÇÃO COMO A PRIMEIRA FOI UM SUCESSO COM MC RICK E MC PKZINHO VEM AÍ #McKaioVozDeOuro ao vivo !! DIA 16 DE SETEMBRO !! Ingressos : 992383946Vendas loja surfers 2º pizo shopping estação bh !!
783142651862463,698263550194334,2017-08-12T22:00:00-0300,31510000,😍 TROPA DA LOST 😍 12 DE AGOSTO APARTIR DAS 22h ANIVERSÁRIO DE 1 ano 💃🏼💥 *Mc code*  💥Tudo aconteceu na casa da tia Roberta 🎵Tô passando mal  tô passando mal e meu remedinho é tua ... 🎵Dj mineirinho Dj ph da serraDj João da Inestan Dj swatDj cheab Dj Rafael oliveira Tequileira rhanna alerquina 💃🏼OPEN BAR 🍺INGRESSOS 1º LOTE MASC: 30$ fem: 05$ (Limitados) CAMAROTE WHISK LIBERADO MASC: 50$ fem: 10$ (antecipado)Classificação: 16 anos Local : bar nacional#VemPraLost #MidiaTotal !! XIA !! 💋INFORMAÇÕES COMIGO 😊
292797257834247,698263550194334,2017-07-15T22:00:00-0300,31510000,SI E FESTA DO PRAZER O BIXO PEGA O CORO COME E 5 MULHER PRA CADA 2 HOMEM 😋😍Vem aí !! #FestaDoPrazer !! A festa que promete parar bh !! Mc RICK : Raimunda feiosa 🎶 MC PKZINHO : xia xia brota brota 🎶 ... os melhores djs !! O melhor open bar 🍺 2º lote disponívelMasc: 30$ fem: 10$ Ingressos à venda loja surfers shopping estação bh ! Inf : 992383946
1901855646762030,115782955105682,2017-05-21T14:00:00-0300,,$TROPA DA LOST$ !!Borá curtir esse mega evento 🎶💃🏼👅😍Local top a divulgar !!Mais um mega evento dia 21/05        Apartir das 14:00 hrs... 🍻        1º lote !!Masculino 35$ feminino 10$    1º lote#VemPraLostFique ligadooos (992383946)
192804654564347,698263550194334,2017-05-06T22:00:00-0300,31510000,Tropa da lost  #McRick ao vivo 😱Brota então pra cá raimunda feiosa 🎶😝😂😍🥂6 de maio apartir das 22hrs Ingressos à venda masc 30$ fem 05$ Open bar 🥃Local top e com alvará ! Vendas 992383946
1657278364289542,698263550194334,2017-04-08T22:00:00-0300,31510000,😍TROPA DA LOST😍MC KAIO AO VIVO SÁBADO AGOORA 💋😱😱😱😱OPEN BAR 🍻MELHORES DJS !!HOMEM 25$ MULHER 05$ (Limitados)PONTO SE VENDA LOJA SURFERS SHOPPING ESTACAO BHLOSBROTHERBARBE. (Justinopolis) à venda lá !! ingressos à venda (992383946)
276401886192680,,2017-10-07T10:00:00-0300,,A Uaiktoberfest entra em sua 7ª edição mantendo a tradição das melhores cervejas artesanais produzidas no maior polo cervejeiro do estado Nova Lima e ainda abre espaço para a participação de cervejeiros de outras cidades como Juiz de Fora e Tiradentes. Não percam esta grande festa que contará ainda com muitas outras novidades. Fiquem ligados(a) na noss página e siga-nos no instagran Uaiktoberfestoficial.
1822367411332140,281340468639044,2016-10-28T12:00:00-0200,34300-000,6º UAIKTOBERFEST  28 29 e 30 DE OUTUBROEVENTO LIBERADO PELO CORPO DE BOMBEIROS. (CLUBE DO SINDICATO EM NOVA LIMAPROGRAMAÇÃO COMPLETAhttp://migre.me/vmc5UO tradicional Uaiktoberfest está de volta em Nova Lima/MG.Nesta 6ª edição a Melhor festa de Cerveja Artesanal de Minas Gerais vem totalmente reformulada em um amplo ambiente com muito conforto segurança shows e claro as saborosas cervejas artesanais.A produção conta com toda documentação necessária e liberação do Corpo de Bombeiro para que o evento ocorra sem maiores transtornos.((((((INGRESSOS À VENDA ))))))VENDA DE INGRESSOSVenda online:SYMPLAhttps://www.sympla.com.br/uaiktoberfest-2016__90052................................................................................................CENTRAL DOS EVENTOShttp://www.centraldoseventos.com.br/…/uaiktoberfest-2016-28…................................................................................................PONTOS FÍSICOS (Nova Lima)- Fernando celulares- Ô Nego- Nova Gourmet................................................................................................PONTOS FÍSICOS - Central dos Eventos (BH)- Savassi | Loja Central dos Eventos (Rua Fernandes Tourinho 470 Loja 16)- Galeria C&A Centro | Loja Central dos Eventos- Shopping Pampulha Via Brasil | Loja Central dos Eventos- Center Minas | Quiosque Central dos Eventos- BH Shopping | Loja Chilli Beans- Pátio Savassi | Loja Chilli Beans................................................................................................Betim:- Monte Carmo Shopping | Quiosque Central dos Eventos................................................................................................Sete Lagoas- Shopping Sete Lagoas | Quiosque Central dos Eventos- Shopping Lagoa | Quiosque Central dos Eventos................................................................................................Divinópolis- Shopping Pátio Divinópolis | Quiosque Central dos EventosDúvidas: ascuarnl@gmail.com#uaiktoberfest#festadacervejartesanal#vairolarAfesta
352381218485069,216841318419583,2016-10-21T09:00:00-0200,34000000,6º UAIKTOBERFESTO tradicional Uaiktoberfest está de volta em Nova Lima/MG.Nesta 6ª edição a Melhor festa de Cerveja Artesanal de Minas Gerais vem totalmente reformulada em um amplo ambiente com muito conforto segurança shows e claro as saborosas cervejas artesanais.21 22 23 de outubro - Clube do Sindicato - Nova Lima/MG.Programação: https://goo.gl/FWFWso#uaiktoberfest#festadacervejartesanal#vairolarAfesta#vemOutubro
1937545766508203,298463970346877,2017-09-08T21:00:00-0300,30360-670,08/09 (SEXTA) é dia de ANOS 80 na UTÓPICA MARCENARIAShow com PUTZ GRILLA e DJ Don GlaucoEntrada: R$ 3000 / R$ 2000 na Lista Amiga / R$ 2000 na Lista de AniversariantesVENDA ANTECIPADA PROMOCIONAL R$1500: http://bit.ly/2uYxPpGLink lista amiga: http://bit.ly/2wemndBLink lista aniversariante: http://bit.ly/2uUgNZxTRAZENDO ACIMA DE 15 CONVIDADOS PAGANTES GANHE 1 BALDINHO DE CERVEJA (BRAHMA OU SKOL OU HEINEKEN OU BUDWEISER)(Observação: a conferência será realizada após encerramento da lista de convidados no dia da comemoração)ABERTURA da casa: 21hUtópica MarcenariaAv. Raja Gabaglia 4700(31) 3296-2868
308415159625545,298463970346877,2017-09-02T21:00:00-0300,30360-670,SÁBADO é dia de ANOS 80 na UTÓPICA MARCENARIAShow com BANDA VHSDVJ ROY comandando a pistaEntrada: R$ 3000 / R$ 2000 na Lista Amiga / R$ 2000 na Lista de AniversariantesLink lista amiga: http://bit.ly/2wQxdCPLink lista aniversariante: http://bit.ly/2wBZKwATRAZENDO ACIMA DE 15 CONVIDADOS PAGANTES GANHE 1 BALDINHO DE CERVEJA (BRAHMA OU SKOL OU HEINEKEN OU BUDWEISER)(Observação: a conferência será realizada após encerramento da lista de convidados no dia da comemoração)ABERTURA da casa: 21 horasUtópica MarcenariaAv. Raja Gabaglia 4700(31) 3296-2868
1466580196766453,298463970346877,2017-08-12T21:00:00-0300,30360-670,SÁBADO é dia de FESTA na UTÓPICA MARCENARIAShow com VHS | LANÇAMENTO DO DVDDVJ ROYEntrada: R$ 3000 / R$ 2000 na Lista Amiga / R$ 2000 na Lista de AniversariantesLink lista amiga: http://bit.ly/2uu1gjVLink lista aniversariante: http://bit.ly/2tEwM1dTRAZENDO ACIMA DE 15 CONVIDADOS PAGANTES GANHE 1 BALDINHO DE CERVEJA (BRAHMA OU SKOL OU HEINEKEN OU BUDWEISER)(Observação: a conferência será realizada após encerramento da lista de convidados no dia da comemoração)ABERTURA da casa: 21hUtópica MarcenariaAv. Raja Gabaglia 4700(31) 3296-2868
123908728211488,298463970346877,2017-07-08T21:00:00-0300,30360-670,SÁBADO é dia de ALEGRIA na UTÓPICA MARCENARIAShow com banda VHSDJ DEFEO comandando a pistaEntrada: R$ 3000 / R$ 2000 na Lista Amiga / R$ 2000 na Lista de AniversariantesLink lista amiga: http://bit.ly/2rr5muKLink lista aniversariante: http://bit.ly/2sai3qYLink venda antecipada INGRESSO PROMOCIONAL: http://bit.ly/2sOqKZYTRAZENDO ACIMA DE 15 CONVIDADOS PAGANTES GANHE 1 BALDINHO DE CERVEJA (BRAHMA OU SKOL OU HEINEKEN OU BUDWEISER)(Observação: a conferência será realizada após encerramento da lista de convidados no dia da comemoração)ABERTURA da casa: 21 horasUtópica MarcenariaAv. Raja Gabaglia 4700(31) 3296-2868
